station_id,hour,energy_kwh,session_count,evses_active,provider,latitude,longitude,city,state,station_name
CP_CLW_5TH_ST_1_L,2025-08-21 14:00:00,41.177,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-22 10:00:00,58.919,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-22 16:00:00,10.517,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-22 17:00:00,37.147,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-22 21:00:00,54.066,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-23 13:00:00,18.925,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-23 22:00:00,65.056,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-24 16:00:00,67.597,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-24 19:00:00,15.208,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-25 12:00:00,60.209,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-25 13:00:00,63.8,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-25 17:00:00,53.697,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-25 23:00:00,48.232,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-26 18:00:00,23.548,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-27 06:00:00,20.872,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-27 11:00:00,25.647,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-27 15:00:00,31.131,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-28 12:00:00,38.949,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-29 09:00:00,54.875,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-29 15:00:00,14.808,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-29 18:00:00,30.098,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-29 19:00:00,54.707,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-30 00:00:00,98.993,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-30 13:00:00,47.785,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-31 12:00:00,57.982,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-31 13:00:00,22.608,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-08-31 16:00:00,43.312,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-01 17:00:00,18.397,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-01 20:00:00,98.481,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-03 08:00:00,26.595,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-03 16:00:00,47.323,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-04 17:00:00,24.302,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-05 12:00:00,40.891,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-05 13:00:00,42.353,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-05 14:00:00,9.3,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-05 18:00:00,57.738,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-05 22:00:00,23.519,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-06 14:00:00,53.447,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-06 21:00:00,66.223,2,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-07 19:00:00,14.503,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-07 23:00:00,19.953,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-08 09:00:00,25.171,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-08 19:00:00,35.058,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-09 18:00:00,68.05,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-09 20:00:00,8.234,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-10 09:00:00,39.473,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-11 12:00:00,61.858,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-12 06:00:00,40.098,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-12 14:00:00,36.046,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-12 20:00:00,52.847,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-15 09:00:00,36.034000000000006,3,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-16 06:00:00,12.844,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-18 02:00:00,17.212,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-19 08:00:00,49.404,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-19 13:00:00,52.727,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-20 01:00:00,23.583,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-20 12:00:00,28.399,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-20 21:00:00,27.901,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-21 08:00:00,31.971,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-21 10:00:00,8.796,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-21 11:00:00,5.189,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-21 13:00:00,42.499,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-21 14:00:00,44.196,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-21 15:00:00,26.265,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-22 10:00:00,50.652,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-22 12:00:00,50.741,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-22 16:00:00,38.472,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-22 18:00:00,45.508,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-24 13:00:00,25.042,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-25 12:00:00,7.966,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-26 10:00:00,124.71,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-26 13:00:00,21.836,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-27 12:00:00,49.226,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-09-29 20:00:00,46.07,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-01 19:00:00,19.192,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-02 07:00:00,44.069,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-02 18:00:00,7.445,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-03 08:00:00,22.863,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-03 15:00:00,58.573,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-03 18:00:00,15.459,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-04 11:00:00,48.07899999999999,2,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-04 20:00:00,16.05,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-05 05:00:00,30.734,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-05 08:00:00,24.796,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-05 10:00:00,10.248,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-05 13:00:00,33.943,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-05 15:00:00,26.4,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-05 16:00:00,40.756,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-07 08:00:00,5.174,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-07 23:00:00,25.212,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-08 11:00:00,24.67,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-08 12:00:00,48.651,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-08 13:00:00,41.55,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-09 07:00:00,22.338,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-10 18:00:00,5.084,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-11 11:00:00,13.6,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-11 16:00:00,2.452,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-11 17:00:00,62.439,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-11 18:00:00,10.744,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-12 02:00:00,30.133,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-12 10:00:00,17.321,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-12 21:00:00,6.024,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-13 12:00:00,35.245,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-14 10:00:00,23.376,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-15 16:00:00,45.219,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-15 17:00:00,70.43,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-16 09:00:00,29.208,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-16 10:00:00,13.635,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-16 14:00:00,21.846,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-16 19:00:00,42.765,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-17 08:00:00,51.856,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-17 16:00:00,49.831,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-18 10:00:00,56.707,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-18 13:00:00,80.434,2,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-19 15:00:00,72.265,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-19 16:00:00,21.558,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-19 19:00:00,60.026,2,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-21 19:00:00,20.239,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-22 10:00:00,38.632,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-22 16:00:00,74.692,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-22 18:00:00,28.815,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-22 20:00:00,70.281,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-23 04:00:00,26.894,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-23 08:00:00,64.486,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-23 11:00:00,1.45,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-23 12:00:00,28.81,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-23 20:00:00,23.162,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-24 10:00:00,19.683,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-24 17:00:00,27.974,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-24 19:00:00,38.194,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-24 20:00:00,22.623,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-25 01:00:00,74.083,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-25 14:00:00,20.488,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-25 16:00:00,21.968,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-25 19:00:00,58.942,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-26 12:00:00,46.468,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-26 17:00:00,17.28,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-27 21:00:00,59.165,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-28 08:00:00,50.337,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-28 13:00:00,62.563,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-28 17:00:00,2.307,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-29 13:00:00,19.395,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-29 23:00:00,46.899,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-30 14:00:00,41.316,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-30 17:00:00,25.925,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-31 16:00:00,38.55,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-31 17:00:00,52.058,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-10-31 21:00:00,60.066,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-01 16:00:00,39.091,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-01 21:00:00,85.588,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-02 13:00:00,54.948,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-03 11:00:00,31.335,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-03 12:00:00,45.872,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-04 08:00:00,26.33,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-04 10:00:00,26.096,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-05 12:00:00,25.348,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-05 14:00:00,6.701,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-06 18:00:00,17.898,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-07 10:00:00,46.378,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-07 12:00:00,23.413,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-07 14:00:00,49.517,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-07 15:00:00,56.036,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-07 18:00:00,45.354,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
CP_CLW_5TH_ST_1_L,2025-11-07 19:00:00,33.612,1,1,ChargePoint,33.492546,-88.42704,Columbus,Mississippi,CLW / 5TH ST 1 (L)
